node	occupation	category
19581	politician	P
19582	scientist	D
19583	celebrity	I
19584	politician	P
19585	politician	P
19586	celebrity	D
19587	scientist	I
19588	celebrity	P
19589	politician	P
19590	scientist	I
19591	celebrity	P
19592	politician	P
19593	celebrity	I
19594	scientist	P
19595	politician	I
19596	celebrity	P
19597	politician	D
19598	celebrity	P
19599	celebrity	D
19600	scientist	I
19601	scientist	D
19602	celebrity	P
19603	scientist	I
19604	celebrity	I
19605	scientist	I
19606	celebrity	P
19607	scientist	P
19608	celebrity	P
19609	politician	I
19610	scientist	P
19611	politician	D
19612	politician	I
19613	politician	P
19614	politician	I
19615	scientist	D
19616	scientist	P
19617	scientist	D
19618	celebrity	D
19619	politician	I
19620	scientist	I
19621	celebrity	P
19622	scientist	P
19623	politician	I
19624	celebrity	D
19625	politician	P
19626	scientist	I
19627	politician	D
19628	scientist	D
19629	politician	P
19630	politician	D
19631	politician	P
19632	politician	P
19633	scientist	D
19634	celebrity	P
19635	politician	D
19636	politician	D
19637	scientist	I
19638	celebrity	P
19639	politician	I
19640	politician	I
19641	politician	I
19642	scientist	P
19643	politician	P
19644	politician	P
19645	celebrity	D
19646	politician	P
19647	politician	D
19648	scientist	D
19649	celebrity	I
19650	scientist	D
19651	celebrity	P
19652	celebrity	I
19653	celebrity	P
19654	celebrity	I
19655	scientist	D
19656	politician	D
19657	celebrity	D
19658	politician	D
19659	scientist	P
19660	scientist	P
19661	scientist	D
19662	celebrity	P
19663	scientist	D
19664	scientist	I
19665	celebrity	D
19666	scientist	P
19667	politician	P
19668	celebrity	D
19669	celebrity	I
19670	celebrity	D
19671	scientist	P
19672	scientist	P
19673	celebrity	D
19674	scientist	D
19675	scientist	I
19676	celebrity	I
19677	scientist	I
19678	politician	P
19679	scientist	P
19680	celebrity	D
19681	scientist	I
19682	celebrity	D
19683	scientist	P
19684	politician	P
19685	scientist	I
19686	scientist	P
19687	politician	I
19688	politician	D
19689	scientist	I
19690	scientist	P
19691	celebrity	P
19692	scientist	P
19693	scientist	I
19694	celebrity	D
19695	celebrity	D
19696	celebrity	D
19697	scientist	I
19698	celebrity	P
19699	celebrity	I
19700	celebrity	I
19701	scientist	D
19702	scientist	D
19703	politician	I
19704	celebrity	D
19705	scientist	I
19706	politician	D
19707	celebrity	P
19708	politician	D
19709	scientist	D
19710	celebrity	D
19711	politician	D
19712	politician	D
19713	celebrity	D
19714	celebrity	D
19715	scientist	I
19716	politician	I
19717	scientist	P
19718	scientist	I
19719	politician	I
19720	politician	P
19721	celebrity	D
19722	scientist	I
19723	scientist	D
19724	scientist	D
19725	celebrity	D
19726	celebrity	P
19727	celebrity	D
19728	politician	D
19729	celebrity	I
19730	politician	P
19731	scientist	I
19732	celebrity	P
19733	scientist	P
19734	scientist	P
19735	scientist	P
19736	celebrity	P
19737	scientist	I
19738	scientist	D
19739	politician	I
19740	politician	I
19741	politician	I
19742	politician	I
19743	celebrity	D
19744	scientist	P
19745	celebrity	D
19746	celebrity	P
19747	politician	P
19748	politician	D
19749	scientist	I
19750	celebrity	I
19751	scientist	D
19752	celebrity	D
19753	celebrity	P
19754	celebrity	P
19755	politician	I
19756	scientist	D
19757	celebrity	P
19758	scientist	I
19759	scientist	P
19760	scientist	D
19761	celebrity	I
19762	celebrity	I
19763	politician	P
19764	politician	D
19765	politician	D
19766	politician	D
19767	politician	D
19768	politician	P
19769	celebrity	I
19770	politician	I
19771	politician	I
19772	scientist	D
19773	scientist	D
19774	scientist	I
19775	celebrity	D
19776	scientist	P
19777	scientist	P
19778	politician	I
19779	celebrity	P
19780	politician	D
19781	celebrity	P
19782	scientist	D
19783	scientist	D
19784	politician	P
19785	celebrity	P
19786	politician	P
19787	scientist	I
19788	scientist	I
19789	scientist	P
19790	celebrity	I
19791	celebrity	D
19792	scientist	I
19793	scientist	P
19794	scientist	P
19795	scientist	D
19796	scientist	I
19797	celebrity	P
19798	politician	I
19799	celebrity	P
19800	scientist	P
19801	scientist	I
19802	scientist	P
19803	celebrity	P
19804	politician	P
19805	politician	D
19806	celebrity	I
19807	scientist	P
19808	scientist	I
19809	celebrity	P
19810	scientist	P
19811	scientist	P
19812	scientist	I
19813	scientist	P
19814	scientist	I
19815	celebrity	P
19816	scientist	I
19817	celebrity	P
19818	scientist	D
19819	scientist	P
19820	celebrity	D
19821	scientist	I
19822	scientist	D
19823	scientist	D
19824	celebrity	P
19825	celebrity	P
19826	scientist	P
19827	politician	P
19828	celebrity	I
19829	celebrity	I
19830	celebrity	P
19831	politician	P
19832	scientist	I
19833	politician	P
19834	scientist	P
19835	celebrity	P
19836	scientist	D
19837	scientist	D
19838	scientist	P
19839	scientist	D
19840	scientist	P
19841	politician	D
19842	scientist	D
19843	celebrity	P
19844	celebrity	D
19845	celebrity	D
19846	politician	D
19847	scientist	P
19848	politician	D
19849	celebrity	D
19850	politician	D
19851	scientist	P
19852	celebrity	P
19853	scientist	P
19854	politician	D
19855	scientist	D
19856	celebrity	I
19857	politician	P
19858	celebrity	P
19859	politician	I
19860	politician	P
19861	celebrity	D
19862	celebrity	I
19863	scientist	P
19864	politician	D
19865	politician	P
19866	celebrity	I
19867	celebrity	I
19868	politician	I
19869	celebrity	P
19870	celebrity	I
19871	celebrity	D
19872	celebrity	D
19873	celebrity	I
19874	politician	D
19875	scientist	I
19876	celebrity	P
19877	celebrity	D
19878	scientist	D
19879	scientist	I
19880	politician	P
19881	celebrity	D
19882	scientist	P
19883	politician	P
19884	scientist	P
19885	celebrity	I
19886	scientist	D
19887	celebrity	I
19888	scientist	D
19889	politician	P
19890	scientist	I
19891	celebrity	P
19892	celebrity	D
19893	celebrity	P
19894	scientist	D
19895	scientist	D
19896	scientist	P
19897	celebrity	D
19898	scientist	I
19899	politician	D
19900	politician	I
19901	scientist	P
19902	scientist	I
19903	celebrity	D
19904	scientist	P
19905	scientist	D
19906	scientist	P
19907	celebrity	D
19908	politician	D
19909	scientist	P
19910	scientist	I
19911	politician	D
19912	celebrity	P
19913	celebrity	I
19914	politician	I
19915	scientist	I
19916	scientist	I
19917	celebrity	D
19918	politician	D
19919	politician	D
19920	celebrity	P
19921	politician	P
19922	scientist	P
19923	celebrity	I
19924	politician	I
19925	politician	P
19926	celebrity	I
19927	politician	I
19928	politician	D
19929	politician	D
19930	celebrity	D
19931	celebrity	I
19932	scientist	I
19933	scientist	D
19934	politician	I
19935	politician	I
19936	politician	I
19937	scientist	D
19938	scientist	I
19939	politician	D
19940	scientist	P
19941	scientist	D
19942	politician	P
19943	celebrity	D
19944	politician	I
19945	scientist	P
19946	scientist	D
19947	celebrity	I
19948	scientist	I
19949	scientist	I
19950	politician	D
19951	scientist	D
19952	celebrity	I
19953	celebrity	D
19954	celebrity	I
19955	politician	P
19956	celebrity	P
19957	politician	I
19958	scientist	I
19959	politician	D
19960	politician	I
19961	celebrity	D
19962	politician	D
19963	scientist	D
19964	politician	I
19965	scientist	P
19966	scientist	I
19967	scientist	P
19968	scientist	I
19969	celebrity	D
19970	scientist	I
19971	celebrity	P
19972	politician	P
19973	politician	P
19974	politician	I
19975	celebrity	I
19976	scientist	D
19977	politician	D
19978	politician	I
19979	celebrity	I
19980	scientist	I
19981	scientist	D
19982	scientist	I
19983	celebrity	D
19984	scientist	P
19985	politician	D
19986	celebrity	I
19987	scientist	I
19988	scientist	I
19989	scientist	P
19990	celebrity	P
19991	celebrity	P
19992	scientist	I
19993	celebrity	D
19994	politician	I
19995	celebrity	I
19996	scientist	I
19997	politician	P
19998	scientist	I
19999	celebrity	I
20000	scientist	P
20001	celebrity	D
20002	politician	P
20003	scientist	D
20004	celebrity	I
20005	scientist	I
20006	scientist	D
20007	celebrity	D
20008	scientist	P
20009	politician	P
20010	scientist	P
20011	scientist	P
20012	scientist	D
20013	celebrity	I
20014	politician	I
20015	scientist	P
20016	celebrity	D
20017	celebrity	I
20018	scientist	I
20019	scientist	P
20020	scientist	I
20021	scientist	I
20022	celebrity	I
20023	scientist	I
20024	scientist	D
20025	celebrity	D
20026	politician	D
20027	politician	D
20028	politician	P
20029	politician	P
20030	scientist	I
20031	scientist	D
20032	politician	P
20033	scientist	I
20034	politician	D
20035	scientist	D
20036	celebrity	P
20037	scientist	P
20038	celebrity	P
20039	scientist	D
20040	politician	D
20041	scientist	D
20042	scientist	D
20043	celebrity	D
20044	politician	I
20045	celebrity	P
20046	scientist	I
20047	politician	D
20048	politician	D
20049	scientist	P
20050	celebrity	P
20051	politician	P
20052	politician	P
20053	celebrity	D
20054	politician	P
20055	scientist	I
20056	celebrity	P
20057	politician	I
20058	politician	I
20059	celebrity	P
20060	politician	I
20061	scientist	I
20062	celebrity	D
20063	scientist	D
20064	celebrity	I
20065	scientist	I
20066	scientist	D
20067	politician	D
20068	politician	D
20069	celebrity	I
20070	scientist	D
20071	celebrity	D
20072	politician	D
20073	celebrity	I
20074	scientist	D
20075	scientist	D
20076	scientist	D
20077	scientist	I
20078	celebrity	P
20079	celebrity	I
20080	scientist	I
20081	politician	D
20082	politician	P
20083	celebrity	P
20084	celebrity	P
20085	celebrity	D
20086	politician	D
20087	scientist	D
20088	politician	D
20089	scientist	P
20090	celebrity	D
20091	scientist	I
20092	politician	P
20093	scientist	D
20094	celebrity	P
20095	politician	I
20096	scientist	P
20097	celebrity	P
20098	scientist	P
20099	scientist	P
20100	celebrity	D
20101	politician	D
20102	scientist	I
20103	celebrity	D
20104	celebrity	P
20105	scientist	D
20106	celebrity	P
20107	politician	I
20108	celebrity	D
20109	celebrity	P
20110	politician	P
20111	scientist	I
20112	politician	I
20113	celebrity	D
20114	celebrity	I
20115	celebrity	I
20116	scientist	D
20117	scientist	D
20118	celebrity	P
20119	politician	I
20120	celebrity	I
20121	celebrity	I
20122	celebrity	D
20123	politician	I
20124	celebrity	I
20125	celebrity	P
20126	politician	I
20127	scientist	I
20128	scientist	P
20129	celebrity	D
20130	politician	P
20131	scientist	D
20132	celebrity	P
20133	celebrity	I
20134	scientist	I
20135	politician	P
20136	politician	D
20137	scientist	D
20138	scientist	D
20139	scientist	P
20140	scientist	I
20141	scientist	D
20142	scientist	P
20143	scientist	D
20144	politician	I
20145	politician	I
20146	celebrity	I
20147	scientist	D
20148	scientist	I
20149	scientist	I
20150	celebrity	P
20151	politician	D
20152	politician	P
20153	scientist	D
20154	celebrity	P
20155	politician	D
20156	celebrity	D
20157	celebrity	D
20158	politician	I
20159	politician	I
20160	scientist	I
20161	politician	D
20162	celebrity	I
20163	scientist	D
20164	celebrity	D
20165	politician	D
20166	politician	D
20167	politician	P
20168	politician	I
20169	scientist	I
20170	politician	D
20171	celebrity	D
20172	celebrity	D
20173	scientist	P
20174	scientist	D
20175	scientist	I
20176	politician	I
20177	scientist	I
20178	celebrity	I
20179	celebrity	P
20180	celebrity	P
20181	politician	I
20182	celebrity	D
20183	scientist	P
20184	scientist	D
20185	scientist	P
20186	scientist	I
20187	celebrity	P
20188	scientist	P
20189	politician	D
20190	scientist	D
20191	celebrity	D
20192	celebrity	P
20193	celebrity	I
20194	politician	P
20195	celebrity	P
20196	celebrity	D
20197	celebrity	D
20198	celebrity	D
20199	scientist	D
20200	scientist	P
20201	politician	P
20202	scientist	D
20203	politician	I
20204	celebrity	I
20205	scientist	I
20206	scientist	P
20207	politician	P
20208	celebrity	I
20209	celebrity	I
20210	celebrity	I
20211	politician	P
20212	celebrity	D
20213	celebrity	I
20214	celebrity	I
20215	politician	D
20216	celebrity	P
20217	celebrity	P
20218	celebrity	D
20219	politician	D
20220	politician	D
20221	celebrity	P
20222	politician	I
20223	celebrity	D
20224	politician	I
20225	politician	D
20226	scientist	I
20227	politician	I
20228	scientist	I
20229	politician	D
20230	scientist	P
20231	celebrity	P
20232	politician	D
20233	scientist	P
20234	scientist	P
20235	scientist	I
20236	celebrity	I
20237	celebrity	D
20238	politician	I
20239	politician	P
20240	politician	D
20241	politician	D
20242	scientist	D
20243	scientist	D
20244	scientist	P
20245	celebrity	D
20246	politician	D
20247	celebrity	P
20248	politician	P
20249	politician	P
20250	celebrity	I
20251	politician	D
20252	scientist	D
20253	scientist	D
20254	celebrity	P
20255	celebrity	I
20256	scientist	D
20257	politician	P
20258	scientist	I
20259	scientist	D
20260	scientist	D
20261	celebrity	P
20262	celebrity	I
20263	politician	I
20264	celebrity	I
20265	politician	P
20266	politician	I
20267	scientist	I
20268	celebrity	P
20269	celebrity	D
20270	politician	P
20271	scientist	I
20272	scientist	D
20273	celebrity	D
20274	celebrity	P
20275	celebrity	P
20276	celebrity	P
20277	politician	P
20278	politician	I
20279	politician	P
20280	politician	D
20281	celebrity	I
20282	scientist	I
20283	scientist	D
20284	scientist	I
20285	celebrity	P
20286	scientist	D
20287	celebrity	I
20288	politician	D
20289	celebrity	D
20290	scientist	P
20291	scientist	D
20292	scientist	I
20293	celebrity	D
20294	scientist	P
20295	scientist	D
20296	politician	P
20297	politician	P
20298	celebrity	P
20299	celebrity	D
20300	scientist	I
20301	politician	D
20302	politician	D
20303	celebrity	I
20304	politician	D
20305	scientist	I
20306	politician	D
20307	politician	I
20308	scientist	P
20309	scientist	D
20310	politician	D
20311	celebrity	I
20312	politician	I
20313	scientist	D
20314	politician	D
20315	scientist	I
20316	politician	P
20317	scientist	I
20318	scientist	P
20319	celebrity	I
20320	celebrity	D
20321	scientist	I
20322	celebrity	I
20323	celebrity	D
20324	politician	I
20325	scientist	D
20326	politician	D
20327	scientist	D
20328	politician	D
20329	scientist	D
20330	celebrity	I
20331	celebrity	I
20332	scientist	D
20333	scientist	D
20334	celebrity	I
20335	celebrity	D
20336	politician	D
20337	politician	I
20338	scientist	I
20339	celebrity	D
20340	scientist	D
20341	scientist	P
20342	celebrity	D
20343	scientist	I
20344	scientist	D
20345	scientist	I
20346	politician	I
20347	politician	D
20348	scientist	I
20349	politician	P
20350	scientist	I
20351	celebrity	D
20352	politician	D
20353	scientist	P
20354	scientist	I
20355	politician	I
20356	celebrity	I
20357	scientist	P
20358	politician	D
20359	celebrity	P
20360	politician	I
20361	celebrity	P
20362	scientist	D
20363	celebrity	I
20364	scientist	D
20365	politician	I
20366	scientist	P
20367	celebrity	D
20368	scientist	P
20369	politician	I
20370	scientist	I
20371	politician	D
20372	celebrity	P
20373	politician	D
20374	politician	P
20375	celebrity	D
20376	celebrity	D
20377	politician	D
20378	scientist	P
20379	celebrity	P
20380	politician	P
20381	scientist	D
20382	scientist	D
20383	celebrity	D
20384	scientist	P
20385	celebrity	D
20386	politician	D
20387	celebrity	I
20388	politician	D
20389	scientist	P
20390	scientist	D
20391	scientist	P
20392	politician	P
20393	scientist	D
20394	politician	D
20395	celebrity	D
20396	scientist	I
20397	celebrity	P
20398	celebrity	I
20399	scientist	P
20400	scientist	I
20401	scientist	D
20402	politician	D
20403	scientist	P
20404	scientist	P
20405	scientist	I
20406	politician	I
20407	celebrity	I
20408	scientist	I
20409	politician	D
20410	scientist	P
20411	celebrity	I
20412	politician	I
20413	politician	I
20414	celebrity	I
20415	scientist	I
20416	politician	P
20417	celebrity	I
20418	politician	D
20419	scientist	I
20420	politician	D
20421	politician	D
20422	scientist	D
20423	politician	I
20424	politician	D
20425	celebrity	I
20426	celebrity	P
20427	politician	D
20428	celebrity	P
20429	celebrity	I
20430	celebrity	P
20431	celebrity	I
20432	celebrity	D
20433	celebrity	P
20434	celebrity	D
20435	celebrity	D
20436	scientist	D
20437	scientist	D
20438	scientist	D
20439	scientist	I
20440	celebrity	P
20441	celebrity	P
20442	celebrity	P
20443	scientist	D
20444	celebrity	I
20445	politician	D
20446	scientist	I
20447	politician	P
20448	politician	D
20449	politician	P
20450	celebrity	I
20451	politician	P
20452	politician	P
20453	politician	I
20454	scientist	D
20455	celebrity	P
20456	celebrity	I
20457	celebrity	I
20458	scientist	I
20459	politician	P
20460	celebrity	I
20461	politician	I
20462	celebrity	I
20463	celebrity	I
20464	celebrity	P
20465	celebrity	D
20466	politician	I
20467	politician	I
20468	politician	I
20469	politician	D
20470	scientist	P
20471	politician	I
20472	politician	I
20473	politician	D
20474	celebrity	P
20475	celebrity	I
20476	celebrity	I
20477	politician	P
20478	scientist	P
20479	politician	D
